sample_id,dataset,label,detector_name,modality,fake_score,score_type,inference_time_ms,window_start_sec,window_end_sec,status,error_message
celeb_test_real_030,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5768,probability,158.26,N/A,N/A,ok,
celeb_test_real_031,Celeb-DF-v2-Test-Real,0,Xception,visual,0.0603,probability,135.64,N/A,N/A,ok,
celeb_test_real_032,Celeb-DF-v2-Test-Real,0,Xception,visual,0.402,probability,121.79,N/A,N/A,ok,
celeb_test_real_033,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3092,probability,135.38,N/A,N/A,ok,
celeb_test_real_034,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2566,probability,147.09,N/A,N/A,ok,
celeb_test_real_035,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4134,probability,127.04,N/A,N/A,ok,
celeb_test_real_036,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4782,probability,108.43,N/A,N/A,ok,
celeb_test_real_037,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3452,probability,114.63,N/A,N/A,ok,
celeb_test_real_038,Celeb-DF-v2-Test-Real,0,Xception,visual,0.0819,probability,147.37,N/A,N/A,ok,
celeb_test_real_039,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3342,probability,134.15,N/A,N/A,ok,
celeb_test_real_040,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5522,probability,110.22,N/A,N/A,ok,
celeb_test_real_041,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2326,probability,130.0,N/A,N/A,ok,
celeb_test_real_042,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5544,probability,179.55,N/A,N/A,ok,
celeb_test_real_043,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4599,probability,214.98,N/A,N/A,ok,
celeb_test_real_044,Celeb-DF-v2-Test-Real,0,Xception,visual,0.66,probability,180.19,N/A,N/A,ok,
celeb_test_real_045,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5868,probability,174.32,N/A,N/A,ok,
celeb_test_real_046,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4675,probability,158.17,N/A,N/A,ok,
celeb_test_real_047,Celeb-DF-v2-Test-Real,0,Xception,visual,0.7097,probability,283.3,N/A,N/A,ok,
celeb_test_real_048,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4654,probability,275.47,N/A,N/A,ok,
celeb_test_real_049,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3279,probability,214.3,N/A,N/A,ok,
celeb_test_real_050,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5439,probability,169.17,N/A,N/A,ok,
celeb_test_real_051,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4441,probability,206.65,N/A,N/A,ok,
celeb_test_real_052,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4113,probability,398.69,N/A,N/A,ok,
celeb_test_real_053,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5142,probability,389.64,N/A,N/A,ok,
celeb_test_real_054,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3836,probability,321.8,N/A,N/A,ok,
celeb_test_real_055,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5081,probability,251.35,N/A,N/A,ok,
celeb_test_real_056,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4388,probability,195.79,N/A,N/A,ok,
celeb_test_real_057,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4261,probability,213.09,N/A,N/A,ok,
celeb_test_real_058,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6436,probability,233.04,N/A,N/A,ok,
celeb_test_real_059,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5325,probability,258.0,N/A,N/A,ok,
celeb_test_real_060,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3819,probability,220.03,N/A,N/A,ok,
celeb_test_real_061,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6446,probability,196.39,N/A,N/A,ok,
celeb_test_real_062,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4564,probability,203.72,N/A,N/A,ok,
celeb_test_real_063,Celeb-DF-v2-Test-Real,0,Xception,visual,0.466,probability,209.74,N/A,N/A,ok,
celeb_test_real_064,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3992,probability,228.39,N/A,N/A,ok,
celeb_test_real_065,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3988,probability,163.99,N/A,N/A,ok,
celeb_test_real_066,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5299,probability,178.44,N/A,N/A,ok,
celeb_test_real_067,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2582,probability,246.84,N/A,N/A,ok,
celeb_test_real_068,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2314,probability,257.63,N/A,N/A,ok,
celeb_test_real_069,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2041,probability,280.81,N/A,N/A,ok,
celeb_test_real_070,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5137,probability,259.93,N/A,N/A,ok,
celeb_test_real_071,Celeb-DF-v2-Test-Real,0,Xception,visual,0.7772,probability,245.39,N/A,N/A,ok,
celeb_test_real_072,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6475,probability,201.98,N/A,N/A,ok,
celeb_test_real_073,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5831,probability,218.61,N/A,N/A,ok,
celeb_test_real_074,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5442,probability,210.54,N/A,N/A,ok,
celeb_test_real_075,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2084,probability,199.13,N/A,N/A,ok,
celeb_test_real_076,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6214,probability,186.39,N/A,N/A,ok,
celeb_test_real_077,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3263,probability,260.77,N/A,N/A,ok,
celeb_test_real_078,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5224,probability,252.14,N/A,N/A,ok,
celeb_test_real_079,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4779,probability,226.43,N/A,N/A,ok,
celeb_test_real_080,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3308,probability,209.89,N/A,N/A,ok,
celeb_test_real_081,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4992,probability,199.18,N/A,N/A,ok,
celeb_test_real_082,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2886,probability,264.07,N/A,N/A,ok,
celeb_test_real_083,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4288,probability,229.72,N/A,N/A,ok,
celeb_test_real_084,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4764,probability,248.35,N/A,N/A,ok,
celeb_test_real_085,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4679,probability,195.49,N/A,N/A,ok,
celeb_test_real_086,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4393,probability,183.27,N/A,N/A,ok,
celeb_test_real_087,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3881,probability,192.09,N/A,N/A,ok,
celeb_test_real_088,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6422,probability,267.39,N/A,N/A,ok,
celeb_test_real_089,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5299,probability,186.33,N/A,N/A,ok,
celeb_test_real_090,Celeb-DF-v2-Test-Real,0,Xception,visual,0.2179,probability,174.24,N/A,N/A,ok,
celeb_test_real_091,Celeb-DF-v2-Test-Real,0,Xception,visual,0.513,probability,188.82,N/A,N/A,ok,
celeb_test_real_092,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4421,probability,178.25,N/A,N/A,ok,
celeb_test_real_093,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5525,probability,181.5,N/A,N/A,ok,
celeb_test_real_094,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5027,probability,228.92,N/A,N/A,ok,
celeb_test_real_095,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6539,probability,189.14,N/A,N/A,ok,
celeb_test_real_096,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4745,probability,170.83,N/A,N/A,ok,
celeb_test_real_097,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4932,probability,175.81,N/A,N/A,ok,
celeb_test_real_098,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5658,probability,190.36,N/A,N/A,ok,
celeb_test_real_099,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3682,probability,168.89,N/A,N/A,ok,
celeb_test_real_100,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4711,probability,179.17,N/A,N/A,ok,
celeb_test_real_101,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3975,probability,220.56,N/A,N/A,ok,
celeb_test_real_102,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5035,probability,189.94,N/A,N/A,ok,
celeb_test_real_103,Celeb-DF-v2-Test-Real,0,Xception,visual,0.6878,probability,161.73,N/A,N/A,ok,
celeb_test_real_104,Celeb-DF-v2-Test-Real,0,Xception,visual,0.5624,probability,160.91,N/A,N/A,ok,
celeb_test_real_105,Celeb-DF-v2-Test-Real,0,Xception,visual,0.3861,probability,166.63,N/A,N/A,ok,
celeb_test_real_106,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4455,probability,181.66,N/A,N/A,ok,
celeb_test_real_107,Celeb-DF-v2-Test-Real,0,Xception,visual,0.4997,probability,137.58,N/A,N/A,ok,
celeb_test_fake_000,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7348,probability,172.26,N/A,N/A,ok,
celeb_test_fake_001,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7035,probability,169.43,N/A,N/A,ok,
celeb_test_fake_002,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7938,probability,184.61,N/A,N/A,ok,
celeb_test_fake_003,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8519,probability,239.99,N/A,N/A,ok,
celeb_test_fake_004,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.521,probability,276.07,N/A,N/A,ok,
celeb_test_fake_005,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.758,probability,186.54,N/A,N/A,ok,
celeb_test_fake_006,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8056,probability,167.1,N/A,N/A,ok,
celeb_test_fake_007,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7565,probability,229.36,N/A,N/A,ok,
celeb_test_fake_008,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7477,probability,219.56,N/A,N/A,ok,
celeb_test_fake_009,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8065,probability,215.85,N/A,N/A,ok,
celeb_test_fake_010,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8208,probability,192.67,N/A,N/A,ok,
celeb_test_fake_011,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8369,probability,202.02,N/A,N/A,ok,
celeb_test_fake_012,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7562,probability,219.1,N/A,N/A,ok,
celeb_test_fake_013,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8631,probability,171.43,N/A,N/A,ok,
celeb_test_fake_014,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7775,probability,190.32,N/A,N/A,ok,
celeb_test_fake_015,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.575,probability,185.85,N/A,N/A,ok,
celeb_test_fake_016,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.9048,probability,175.44,N/A,N/A,ok,
celeb_test_fake_017,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7195,probability,164.53,N/A,N/A,ok,
celeb_test_fake_018,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6699,probability,162.7,N/A,N/A,ok,
celeb_test_fake_019,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6909,probability,139.01,N/A,N/A,ok,
celeb_test_fake_020,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6082,probability,164.44,N/A,N/A,ok,
celeb_test_fake_021,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.414,probability,132.73,N/A,N/A,ok,
celeb_test_fake_022,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8721,probability,421.69,N/A,N/A,ok,
celeb_test_fake_023,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6986,probability,155.61,N/A,N/A,ok,
celeb_test_fake_024,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4799,probability,151.31,N/A,N/A,ok,
celeb_test_fake_025,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8455,probability,136.74,N/A,N/A,ok,
celeb_test_fake_026,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8534,probability,126.38,N/A,N/A,ok,
celeb_test_fake_027,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5409,probability,118.11,N/A,N/A,ok,
celeb_test_fake_028,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5714,probability,157.62,N/A,N/A,ok,
celeb_test_fake_029,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.643,probability,127.19,N/A,N/A,ok,
celeb_test_fake_030,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4506,probability,154.61,N/A,N/A,ok,
celeb_test_fake_031,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7004,probability,125.81,N/A,N/A,ok,
celeb_test_fake_032,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6814,probability,123.37,N/A,N/A,ok,
celeb_test_fake_033,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5468,probability,148.59,N/A,N/A,ok,
celeb_test_fake_034,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5679,probability,138.22,N/A,N/A,ok,
celeb_test_fake_035,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5432,probability,150.79,N/A,N/A,ok,
celeb_test_fake_036,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5214,probability,124.61,N/A,N/A,ok,
celeb_test_fake_037,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5207,probability,168.91,N/A,N/A,ok,
celeb_test_fake_038,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5232,probability,165.0,N/A,N/A,ok,
celeb_test_fake_039,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.2709,probability,156.08,N/A,N/A,ok,
celeb_test_fake_040,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5427,probability,155.28,N/A,N/A,ok,
celeb_test_fake_041,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4609,probability,126.6,N/A,N/A,ok,
celeb_test_fake_042,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3128,probability,214.58,N/A,N/A,ok,
celeb_test_fake_043,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3948,probability,134.2,N/A,N/A,ok,
celeb_test_fake_044,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3555,probability,146.9,N/A,N/A,ok,
celeb_test_fake_045,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6417,probability,112.86,N/A,N/A,ok,
celeb_test_fake_046,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6689,probability,103.04,N/A,N/A,ok,
celeb_test_fake_047,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3773,probability,145.21,N/A,N/A,ok,
celeb_test_fake_048,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3687,probability,96.59,N/A,N/A,ok,
celeb_test_fake_049,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3417,probability,98.18,N/A,N/A,ok,
celeb_test_fake_050,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6182,probability,114.32,N/A,N/A,ok,
celeb_test_fake_051,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6029,probability,105.53,N/A,N/A,ok,
celeb_test_fake_052,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7461,probability,108.04,N/A,N/A,ok,
celeb_test_fake_053,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6156,probability,97.48,N/A,N/A,ok,
celeb_test_fake_054,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3585,probability,99.17,N/A,N/A,ok,
celeb_test_fake_055,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4014,probability,112.93,N/A,N/A,ok,
celeb_test_fake_056,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4936,probability,94.55,N/A,N/A,ok,
celeb_test_fake_057,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6477,probability,100.22,N/A,N/A,ok,
celeb_test_fake_058,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5426,probability,114.87,N/A,N/A,ok,
celeb_test_fake_059,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.2906,probability,116.43,N/A,N/A,ok,
celeb_test_fake_060,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7082,probability,112.55,N/A,N/A,ok,
celeb_test_fake_061,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7517,probability,103.37,N/A,N/A,ok,
celeb_test_fake_062,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6745,probability,99.17,N/A,N/A,ok,
celeb_test_fake_063,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5443,probability,91.62,N/A,N/A,ok,
celeb_test_fake_064,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6019,probability,90.67,N/A,N/A,ok,
celeb_test_fake_065,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5645,probability,104.0,N/A,N/A,ok,
celeb_test_fake_066,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6081,probability,86.21,N/A,N/A,ok,
celeb_test_fake_067,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.732,probability,97.96,N/A,N/A,ok,
celeb_test_fake_068,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8342,probability,104.45,N/A,N/A,ok,
celeb_test_fake_069,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7769,probability,100.6,N/A,N/A,ok,
celeb_test_fake_070,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4617,probability,87.64,N/A,N/A,ok,
celeb_test_fake_071,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7372,probability,109.05,N/A,N/A,ok,
celeb_test_fake_072,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.2761,probability,93.64,N/A,N/A,ok,
celeb_test_fake_073,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.654,probability,111.96,N/A,N/A,ok,
celeb_test_fake_074,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4548,probability,97.42,N/A,N/A,ok,
celeb_test_fake_075,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4954,probability,88.15,N/A,N/A,ok,
celeb_test_fake_076,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6409,probability,102.42,N/A,N/A,ok,
celeb_test_fake_077,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5566,probability,106.16,N/A,N/A,ok,
celeb_test_fake_078,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5914,probability,115.66,N/A,N/A,ok,
celeb_test_fake_079,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7178,probability,101.82,N/A,N/A,ok,
celeb_test_fake_080,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7239,probability,118.63,N/A,N/A,ok,
celeb_test_fake_081,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.73,probability,119.13,N/A,N/A,ok,
celeb_test_fake_082,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6252,probability,103.52,N/A,N/A,ok,
celeb_test_fake_083,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7436,probability,116.3,N/A,N/A,ok,
celeb_test_fake_084,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.65,probability,102.26,N/A,N/A,ok,
celeb_test_fake_085,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7346,probability,117.2,N/A,N/A,ok,
celeb_test_fake_086,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4803,probability,249.55,N/A,N/A,ok,
celeb_test_fake_087,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.8316,probability,241.71,N/A,N/A,ok,
celeb_test_fake_088,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4988,probability,201.98,N/A,N/A,ok,
celeb_test_fake_089,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.505,probability,187.91,N/A,N/A,ok,
celeb_test_fake_090,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6897,probability,154.49,N/A,N/A,ok,
celeb_test_fake_091,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5754,probability,182.33,N/A,N/A,ok,
celeb_test_fake_092,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5173,probability,334.09,N/A,N/A,ok,
celeb_test_fake_093,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6046,probability,274.75,N/A,N/A,ok,
celeb_test_fake_094,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5237,probability,214.89,N/A,N/A,ok,
celeb_test_fake_095,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.3169,probability,208.42,N/A,N/A,ok,
celeb_test_fake_096,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.657,probability,298.41,N/A,N/A,ok,
celeb_test_fake_097,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5417,probability,259.27,N/A,N/A,ok,
celeb_test_fake_098,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5514,probability,333.69,N/A,N/A,ok,
celeb_test_fake_099,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6831,probability,208.66,N/A,N/A,ok,
celeb_test_fake_100,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6226,probability,226.55,N/A,N/A,ok,
celeb_test_fake_101,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5554,probability,246.33,N/A,N/A,ok,
celeb_test_fake_102,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5877,probability,207.12,N/A,N/A,ok,
celeb_test_fake_103,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6952,probability,189.76,N/A,N/A,ok,
celeb_test_fake_104,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6733,probability,150.93,N/A,N/A,ok,
celeb_test_fake_105,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.7289,probability,237.22,N/A,N/A,ok,
celeb_test_fake_106,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5043,probability,158.53,N/A,N/A,ok,
celeb_test_fake_107,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6201,probability,167.79,N/A,N/A,ok,
celeb_test_fake_108,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6303,probability,197.5,N/A,N/A,ok,
celeb_test_fake_109,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.362,probability,203.28,N/A,N/A,ok,
celeb_test_fake_110,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6852,probability,187.68,N/A,N/A,ok,
celeb_test_fake_111,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.6839,probability,171.77,N/A,N/A,ok,
celeb_test_fake_112,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5438,probability,204.58,N/A,N/A,ok,
celeb_test_fake_113,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.4989,probability,200.95,N/A,N/A,ok,
celeb_test_fake_114,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5295,probability,225.78,N/A,N/A,ok,
celeb_test_fake_115,Celeb-DF-v2-Test-Synthesis,1,Xception,visual,0.5132,probability,236.26,N/A,N/A,ok,
