sample_id,dataset,label,detector_name,modality,fake_score,score_type,inference_time_ms,window_start_sec,window_end_sec,status,error_message
dfdc_test_000041,DFDC-DFDC_Fake,1,Xception,visual,0.5659,probability,84.46,N/A,N/A,ok,
dfdc_test_000042,DFDC-DFDC_Fake,1,Xception,visual,0.1369,probability,87.73,N/A,N/A,ok,
dfdc_test_000043,DFDC-DFDC_Fake,1,Xception,visual,0.27,probability,66.47,N/A,N/A,ok,
dfdc_test_000044,DFDC-DFDC_Fake,1,Xception,visual,0.3839,probability,74.6,N/A,N/A,ok,
dfdc_test_000045,DFDC-DFDC_Fake,1,Xception,visual,0.2934,probability,99.57,N/A,N/A,ok,
dfdc_test_000046,DFDC-DFDC_Fake,1,Xception,visual,0.8326,probability,85.85,N/A,N/A,ok,
dfdc_test_000047,DFDC-DFDC_Fake,1,Xception,visual,0.4775,probability,70.39,N/A,N/A,ok,
dfdc_test_000048,DFDC-DFDC_Fake,1,Xception,visual,0.4409,probability,87.94,N/A,N/A,ok,
dfdc_test_000049,DFDC-DFDC_Fake,1,Xception,visual,0.6769,probability,84.36,N/A,N/A,ok,
dfdc_test_000050,DFDC-DFDC_Fake,1,Xception,visual,0.6278,probability,92.18,N/A,N/A,ok,
dfdc_test_000051,DFDC-DFDC_Fake,1,Xception,visual,0.4914,probability,81.18,N/A,N/A,ok,
dfdc_test_000052,DFDC-DFDC_Fake,1,Xception,visual,0.3061,probability,87.79,N/A,N/A,ok,
dfdc_test_000053,DFDC-DFDC_Fake,1,Xception,visual,0.4472,probability,93.09,N/A,N/A,ok,
dfdc_test_000054,DFDC-DFDC_Fake,1,Xception,visual,0.4957,probability,89.19,N/A,N/A,ok,
dfdc_test_000055,DFDC-DFDC_Fake,1,Xception,visual,0.7265,probability,74.41,N/A,N/A,ok,
dfdc_test_000056,DFDC-DFDC_Fake,1,Xception,visual,0.4738,probability,84.33,N/A,N/A,ok,
dfdc_test_000057,DFDC-DFDC_Fake,1,Xception,visual,0.8882,probability,94.56,N/A,N/A,ok,
dfdc_test_000058,DFDC-DFDC_Fake,1,Xception,visual,0.7501,probability,101.43,N/A,N/A,ok,
dfdc_test_000059,DFDC-DFDC_Fake,1,Xception,visual,0.4604,probability,80.93,N/A,N/A,ok,
dfdc_test_000060,DFDC-DFDC_Fake,1,Xception,visual,0.2109,probability,98.31,N/A,N/A,ok,
dfdc_test_000061,DFDC-DFDC_Fake,1,Xception,visual,0.9395,probability,90.52,N/A,N/A,ok,
dfdc_test_000062,DFDC-DFDC_Fake,1,Xception,visual,0.3244,probability,84.67,N/A,N/A,ok,
dfdc_test_000063,DFDC-DFDC_Fake,1,Xception,visual,0.6853,probability,93.52,N/A,N/A,ok,
dfdc_test_000064,DFDC-DFDC_Fake,1,Xception,visual,0.7787,probability,86.37,N/A,N/A,ok,
dfdc_test_000065,DFDC-DFDC_Fake,1,Xception,visual,0.5648,probability,87.19,N/A,N/A,ok,
dfdc_test_000066,DFDC-DFDC_Fake,1,Xception,visual,0.7675,probability,80.21,N/A,N/A,ok,
dfdc_test_000067,DFDC-DFDC_Fake,1,Xception,visual,0.646,probability,95.74,N/A,N/A,ok,
dfdc_test_000068,DFDC-DFDC_Fake,1,Xception,visual,0.2722,probability,99.29,N/A,N/A,ok,
dfdc_test_000069,DFDC-DFDC_Fake,1,Xception,visual,0.5133,probability,99.26,N/A,N/A,ok,
dfdc_test_000070,DFDC-DFDC_Fake,1,Xception,visual,0.8554,probability,95.59,N/A,N/A,ok,
dfdc_test_000071,DFDC-DFDC_Fake,1,Xception,visual,0.5407,probability,104.47,N/A,N/A,ok,
dfdc_test_000072,DFDC-DFDC_Fake,1,Xception,visual,0.8555,probability,114.78,N/A,N/A,ok,
dfdc_test_000073,DFDC-DFDC_Fake,1,Xception,visual,0.6759,probability,106.29,N/A,N/A,ok,
dfdc_test_000074,DFDC-DFDC_Fake,1,Xception,visual,0.5991,probability,85.43,N/A,N/A,ok,
dfdc_test_000075,DFDC-DFDC_Fake,1,Xception,visual,0.4902,probability,100.36,N/A,N/A,ok,
dfdc_test_000076,DFDC-DFDC_Fake,1,Xception,visual,0.5233,probability,90.55,N/A,N/A,ok,
dfdc_test_000077,DFDC-DFDC_Fake,1,Xception,visual,0.4728,probability,94.45,N/A,N/A,ok,
dfdc_test_000078,DFDC-DFDC_Fake,1,Xception,visual,0.3915,probability,89.66,N/A,N/A,ok,
dfdc_test_000079,DFDC-DFDC_Fake,1,Xception,visual,0.406,probability,102.92,N/A,N/A,ok,
dfdc_test_000080,DFDC-DFDC_Fake,1,Xception,visual,0.5343,probability,107.45,N/A,N/A,ok,
dfdc_test_000081,DFDC-DFDC_Fake,1,Xception,visual,0.4691,probability,110.74,N/A,N/A,ok,
dfdc_test_000082,DFDC-DFDC_Fake,1,Xception,visual,0.2192,probability,89.66,N/A,N/A,ok,
dfdc_test_000083,DFDC-DFDC_Fake,1,Xception,visual,0.557,probability,90.5,N/A,N/A,ok,
dfdc_test_000084,DFDC-DFDC_Fake,1,Xception,visual,0.7744,probability,93.08,N/A,N/A,ok,
dfdc_test_000085,DFDC-DFDC_Fake,1,Xception,visual,0.2682,probability,103.81,N/A,N/A,ok,
dfdc_test_000086,DFDC-DFDC_Fake,1,Xception,visual,0.6558,probability,92.02,N/A,N/A,ok,
dfdc_test_000087,DFDC-DFDC_Fake,1,Xception,visual,0.6313,probability,92.9,N/A,N/A,ok,
dfdc_test_000088,DFDC-DFDC_Fake,1,Xception,visual,0.9554,probability,83.55,N/A,N/A,ok,
dfdc_test_000089,DFDC-DFDC_Fake,1,Xception,visual,0.4704,probability,89.58,N/A,N/A,ok,
dfdc_test_000090,DFDC-DFDC_Fake,1,Xception,visual,0.4121,probability,94.56,N/A,N/A,ok,
dfdc_test_000091,DFDC-DFDC_Fake,1,Xception,visual,0.4079,probability,92.65,N/A,N/A,ok,
dfdc_test_000092,DFDC-DFDC_Fake,1,Xception,visual,0.9684,probability,106.35,N/A,N/A,ok,
dfdc_test_000093,DFDC-DFDC_Fake,1,Xception,visual,0.579,probability,106.5,N/A,N/A,ok,
dfdc_test_000094,DFDC-DFDC_Fake,1,Xception,visual,0.8929,probability,92.4,N/A,N/A,ok,
dfdc_test_000095,DFDC-DFDC_Fake,1,Xception,visual,0.8286,probability,81.89,N/A,N/A,ok,
dfdc_test_000096,DFDC-DFDC_Fake,1,Xception,visual,0.5618,probability,97.71,N/A,N/A,ok,
dfdc_test_000097,DFDC-DFDC_Fake,1,Xception,visual,0.8957,probability,84.61,N/A,N/A,ok,
dfdc_test_000098,DFDC-DFDC_Fake,1,Xception,visual,0.3456,probability,86.65,N/A,N/A,ok,
dfdc_test_000099,DFDC-DFDC_Fake,1,Xception,visual,0.2287,probability,104.67,N/A,N/A,ok,
dfdc_test_000100,DFDC-DFDC_Fake,1,Xception,visual,0.4621,probability,96.55,N/A,N/A,ok,
dfdc_test_000101,DFDC-DFDC_Fake,1,Xception,visual,0.8272,probability,90.73,N/A,N/A,ok,
dfdc_test_000102,DFDC-DFDC_Fake,1,Xception,visual,0.4492,probability,89.92,N/A,N/A,ok,
dfdc_test_000103,DFDC-DFDC_Fake,1,Xception,visual,0.4654,probability,83.84,N/A,N/A,ok,
dfdc_test_000104,DFDC-DFDC_Fake,1,Xception,visual,0.548,probability,98.11,N/A,N/A,ok,
dfdc_test_000105,DFDC-DFDC_Fake,1,Xception,visual,0.3191,probability,80.42,N/A,N/A,ok,
dfdc_test_000106,DFDC-DFDC_Fake,1,Xception,visual,0.5872,probability,87.17,N/A,N/A,ok,
dfdc_test_000107,DFDC-DFDC_Fake,1,Xception,visual,0.2111,probability,83.19,N/A,N/A,ok,
dfdc_test_000108,DFDC-DFDC_Fake,1,Xception,visual,0.8877,probability,85.68,N/A,N/A,ok,
dfdc_test_000109,DFDC-DFDC_Fake,1,Xception,visual,0.5126,probability,91.16,N/A,N/A,ok,
dfdc_test_000110,DFDC-DFDC_Fake,1,Xception,visual,0.3868,probability,93.94,N/A,N/A,ok,
dfdc_test_000111,DFDC-DFDC_Fake,1,Xception,visual,0.5919,probability,81.61,N/A,N/A,ok,
dfdc_test_000112,DFDC-DFDC_Fake,1,Xception,visual,0.5382,probability,90.31,N/A,N/A,ok,
dfdc_test_000113,DFDC-DFDC_Fake,1,Xception,visual,0.497,probability,89.41,N/A,N/A,ok,
dfdc_test_000114,DFDC-DFDC_Fake,1,Xception,visual,0.4085,probability,104.44,N/A,N/A,ok,
dfdc_test_000115,DFDC-DFDC_Fake,1,Xception,visual,0.7878,probability,83.15,N/A,N/A,ok,
dfdc_test_000116,DFDC-DFDC_Fake,1,Xception,visual,0.8612,probability,95.03,N/A,N/A,ok,
dfdc_test_000117,DFDC-DFDC_Fake,1,Xception,visual,0.5372,probability,91.57,N/A,N/A,ok,
dfdc_test_000118,DFDC-DFDC_Fake,1,Xception,visual,0.6963,probability,105.82,N/A,N/A,ok,
dfdc_test_000119,DFDC-DFDC_Fake,1,Xception,visual,0.614,probability,87.65,N/A,N/A,ok,
dfdc_test_000120,DFDC-DFDC_Fake,1,Xception,visual,0.4929,probability,120.99,N/A,N/A,ok,
dfdc_test_000121,DFDC-DFDC_Fake,1,Xception,visual,0.2075,probability,88.88,N/A,N/A,ok,
dfdc_test_000122,DFDC-DFDC_Fake,1,Xception,visual,0.8711,probability,101.23,N/A,N/A,ok,
dfdc_test_000123,DFDC-DFDC_Fake,1,Xception,visual,0.2344,probability,93.51,N/A,N/A,ok,
dfdc_test_000124,DFDC-DFDC_Fake,1,Xception,visual,0.6749,probability,92.15,N/A,N/A,ok,
dfdc_test_000125,DFDC-DFDC_Fake,1,Xception,visual,0.3064,probability,91.56,N/A,N/A,ok,
dfdc_test_000126,DFDC-DFDC_Fake,1,Xception,visual,0.9799,probability,93.51,N/A,N/A,ok,
dfdc_test_000127,DFDC-DFDC_Fake,1,Xception,visual,0.5526,probability,108.58,N/A,N/A,ok,
dfdc_test_000128,DFDC-DFDC_Fake,1,Xception,visual,0.1429,probability,115.86,N/A,N/A,ok,
dfdc_test_000129,DFDC-DFDC_Fake,1,Xception,visual,0.9288,probability,99.29,N/A,N/A,ok,
dfdc_test_000130,DFDC-DFDC_Fake,1,Xception,visual,0.6,probability,100.83,N/A,N/A,ok,
dfdc_test_000131,DFDC-DFDC_Fake,1,Xception,visual,0.2624,probability,88.59,N/A,N/A,ok,
dfdc_test_000132,DFDC-DFDC_Fake,1,Xception,visual,0.9309,probability,98.18,N/A,N/A,ok,
dfdc_test_000133,DFDC-DFDC_Fake,1,Xception,visual,0.9736,probability,106.21,N/A,N/A,ok,
dfdc_test_000134,DFDC-DFDC_Fake,1,Xception,visual,0.9791,probability,109.82,N/A,N/A,ok,
dfdc_test_000135,DFDC-DFDC_Fake,1,Xception,visual,0.5902,probability,102.11,N/A,N/A,ok,
dfdc_test_000136,DFDC-DFDC_Fake,1,Xception,visual,0.6342,probability,96.68,N/A,N/A,ok,
dfdc_test_000137,DFDC-DFDC_Fake,1,Xception,visual,0.8241,probability,100.74,N/A,N/A,ok,
dfdc_test_000138,DFDC-DFDC_Fake,1,Xception,visual,0.5149,probability,91.22,N/A,N/A,ok,
dfdc_test_000139,DFDC-DFDC_Fake,1,Xception,visual,0.7001,probability,108.32,N/A,N/A,ok,
dfdc_test_000140,DFDC-DFDC_Fake,1,Xception,visual,0.8693,probability,103.56,N/A,N/A,ok,
dfdc_test_000141,DFDC-DFDC_Fake,1,Xception,visual,0.4198,probability,89.52,N/A,N/A,ok,
dfdc_test_000142,DFDC-DFDC_Fake,1,Xception,visual,0.4943,probability,99.22,N/A,N/A,ok,
dfdc_test_000143,DFDC-DFDC_Fake,1,Xception,visual,0.7142,probability,96.48,N/A,N/A,ok,
dfdc_test_000144,DFDC-DFDC_Fake,1,Xception,visual,0.3442,probability,96.07,N/A,N/A,ok,
dfdc_test_000145,DFDC-DFDC_Fake,1,Xception,visual,0.5633,probability,105.11,N/A,N/A,ok,
dfdc_test_000146,DFDC-DFDC_Fake,1,Xception,visual,0.9519,probability,115.58,N/A,N/A,ok,
dfdc_test_000147,DFDC-DFDC_Fake,1,Xception,visual,0.6108,probability,99.01,N/A,N/A,ok,
dfdc_test_000148,DFDC-DFDC_Fake,1,Xception,visual,0.1725,probability,99.22,N/A,N/A,ok,
dfdc_test_000149,DFDC-DFDC_Fake,1,Xception,visual,0.4649,probability,95.15,N/A,N/A,ok,
dfdc_test_000150,DFDC-DFDC_Fake,1,Xception,visual,0.5742,probability,94.67,N/A,N/A,ok,
dfdc_test_000151,DFDC-DFDC_Fake,1,Xception,visual,0.6278,probability,104.65,N/A,N/A,ok,
dfdc_test_000152,DFDC-DFDC_Fake,1,Xception,visual,0.8913,probability,92.89,N/A,N/A,ok,
dfdc_test_000153,DFDC-DFDC_Fake,1,Xception,visual,0.9716,probability,87.84,N/A,N/A,ok,
dfdc_test_000154,DFDC-DFDC_Fake,1,Xception,visual,0.5151,probability,86.87,N/A,N/A,ok,
dfdc_test_000155,DFDC-DFDC_Fake,1,Xception,visual,0.2295,probability,84.36,N/A,N/A,ok,
dfdc_test_000156,DFDC-DFDC_Fake,1,Xception,visual,0.4851,probability,105.1,N/A,N/A,ok,
dfdc_test_000157,DFDC-DFDC_Fake,1,Xception,visual,0.9176,probability,94.31,N/A,N/A,ok,
dfdc_test_000158,DFDC-DFDC_Fake,1,Xception,visual,0.1324,probability,119.29,N/A,N/A,ok,
dfdc_test_000159,DFDC-DFDC_Fake,1,Xception,visual,0.1405,probability,100.65,N/A,N/A,ok,
dfdc_test_000160,DFDC-DFDC_Fake,1,Xception,visual,0.4899,probability,101.18,N/A,N/A,ok,
dfdc_test_000161,DFDC-DFDC_Fake,1,Xception,visual,0.0815,probability,95.99,N/A,N/A,ok,
dfdc_test_000162,DFDC-DFDC_Fake,1,Xception,visual,0.706,probability,90.26,N/A,N/A,ok,
dfdc_test_000163,DFDC-DFDC_Fake,1,Xception,visual,0.5013,probability,83.16,N/A,N/A,ok,
dfdc_test_000164,DFDC-DFDC_Fake,1,Xception,visual,0.5084,probability,96.28,N/A,N/A,ok,
dfdc_test_000165,DFDC-DFDC_Fake,1,Xception,visual,0.5071,probability,113.13,N/A,N/A,ok,
dfdc_test_000166,DFDC-DFDC_Fake,1,Xception,visual,0.3788,probability,81.28,N/A,N/A,ok,
dfdc_test_000167,DFDC-DFDC_Fake,1,Xception,visual,0.7108,probability,116.4,N/A,N/A,ok,
dfdc_test_000168,DFDC-DFDC_Fake,1,Xception,visual,0.4379,probability,120.16,N/A,N/A,ok,
dfdc_test_000169,DFDC-DFDC_Fake,1,Xception,visual,0.8664,probability,98.15,N/A,N/A,ok,
dfdc_test_000170,DFDC-DFDC_Fake,1,Xception,visual,0.3599,probability,95.48,N/A,N/A,ok,
dfdc_test_000171,DFDC-DFDC_Fake,1,Xception,visual,0.6305,probability,85.19,N/A,N/A,ok,
dfdc_test_000172,DFDC-DFDC_Fake,1,Xception,visual,0.681,probability,87.31,N/A,N/A,ok,
dfdc_test_000173,DFDC-DFDC_Fake,1,Xception,visual,0.4828,probability,90.69,N/A,N/A,ok,
dfdc_test_000174,DFDC-DFDC_Fake,1,Xception,visual,0.8555,probability,90.46,N/A,N/A,ok,
dfdc_test_000175,DFDC-DFDC_Fake,1,Xception,visual,0.1609,probability,96.03,N/A,N/A,ok,
dfdc_test_000176,DFDC-DFDC_Fake,1,Xception,visual,0.4446,probability,110.99,N/A,N/A,ok,
dfdc_test_000177,DFDC-DFDC_Fake,1,Xception,visual,0.481,probability,94.74,N/A,N/A,ok,
dfdc_test_000178,DFDC-DFDC_Fake,1,Xception,visual,0.5166,probability,102.28,N/A,N/A,ok,
dfdc_test_000179,DFDC-DFDC_Fake,1,Xception,visual,0.4123,probability,88.75,N/A,N/A,ok,
dfdc_test_000180,DFDC-DFDC_Fake,1,Xception,visual,0.3337,probability,94.74,N/A,N/A,ok,
dfdc_test_000181,DFDC-DFDC_Fake,1,Xception,visual,0.7288,probability,92.1,N/A,N/A,ok,
dfdc_test_000182,DFDC-DFDC_Fake,1,Xception,visual,0.6709,probability,79.3,N/A,N/A,ok,
dfdc_test_000183,DFDC-DFDC_Fake,1,Xception,visual,0.9648,probability,87.41,N/A,N/A,ok,
dfdc_test_000184,DFDC-DFDC_Fake,1,Xception,visual,0.1452,probability,92.63,N/A,N/A,ok,
dfdc_test_000185,DFDC-DFDC_Fake,1,Xception,visual,0.8057,probability,89.33,N/A,N/A,ok,
dfdc_test_000186,DFDC-DFDC_Fake,1,Xception,visual,0.6961,probability,89.01,N/A,N/A,ok,
dfdc_test_000187,DFDC-DFDC_Fake,1,Xception,visual,0.2624,probability,85.67,N/A,N/A,ok,
dfdc_test_000188,DFDC-DFDC_Fake,1,Xception,visual,0.3489,probability,118.16,N/A,N/A,ok,
dfdc_test_000189,DFDC-DFDC_Fake,1,Xception,visual,0.5364,probability,112.85,N/A,N/A,ok,
dfdc_test_000190,DFDC-DFDC_Fake,1,Xception,visual,0.2376,probability,112.23,N/A,N/A,ok,
dfdc_test_000191,DFDC-DFDC_Fake,1,Xception,visual,0.4236,probability,99.39,N/A,N/A,ok,
dfdc_test_000192,DFDC-DFDC_Fake,1,Xception,visual,0.4732,probability,108.47,N/A,N/A,ok,
dfdc_test_000193,DFDC-DFDC_Fake,1,Xception,visual,0.7891,probability,80.09,N/A,N/A,ok,
dfdc_test_000194,DFDC-DFDC_Fake,1,Xception,visual,0.6898,probability,99.11,N/A,N/A,ok,
dfdc_test_000195,DFDC-DFDC_Fake,1,Xception,visual,0.9824,probability,99.18,N/A,N/A,ok,
dfdc_test_000196,DFDC-DFDC_Fake,1,Xception,visual,0.5031,probability,95.92,N/A,N/A,ok,
dfdc_test_000197,DFDC-DFDC_Fake,1,Xception,visual,0.6364,probability,85.66,N/A,N/A,ok,
dfdc_test_000198,DFDC-DFDC_Fake,1,Xception,visual,0.6851,probability,82.72,N/A,N/A,ok,
dfdc_test_000199,DFDC-DFDC_Fake,1,Xception,visual,0.7127,probability,105.81,N/A,N/A,ok,
dfdc_test_000200,DFDC-DFDC_Fake,1,Xception,visual,0.5846,probability,89.74,N/A,N/A,ok,
dfdc_test_000201,DFDC-DFDC_Fake,1,Xception,visual,0.6105,probability,86.49,N/A,N/A,ok,
dfdc_test_000202,DFDC-DFDC_Fake,1,Xception,visual,0.116,probability,83.96,N/A,N/A,ok,
dfdc_test_000203,DFDC-DFDC_Fake,1,Xception,visual,0.4925,probability,79.59,N/A,N/A,ok,
dfdc_test_000204,DFDC-DFDC_Fake,1,Xception,visual,0.5683,probability,101.18,N/A,N/A,ok,
dfdc_test_000205,DFDC-DFDC_Fake,1,Xception,visual,0.6687,probability,97.69,N/A,N/A,ok,
dfdc_test_000206,DFDC-DFDC_Fake,1,Xception,visual,0.9687,probability,111.49,N/A,N/A,ok,
dfdc_test_000207,DFDC-DFDC_Fake,1,Xception,visual,0.6908,probability,95.57,N/A,N/A,ok,
dfdc_test_000208,DFDC-DFDC_Fake,1,Xception,visual,0.7163,probability,128.69,N/A,N/A,ok,
dfdc_test_000209,DFDC-DFDC_Fake,1,Xception,visual,0.0529,probability,97.36,N/A,N/A,ok,
dfdc_test_000210,DFDC-DFDC_Fake,1,Xception,visual,0.402,probability,114.12,N/A,N/A,ok,
dfdc_test_000211,DFDC-DFDC_Fake,1,Xception,visual,0.5018,probability,110.95,N/A,N/A,ok,
dfdc_test_000212,DFDC-DFDC_Fake,1,Xception,visual,0.7533,probability,111.26,N/A,N/A,ok,
dfdc_test_000213,DFDC-DFDC_Fake,1,Xception,visual,0.5554,probability,103.56,N/A,N/A,ok,
dfdc_test_000214,DFDC-DFDC_Fake,1,Xception,visual,0.4967,probability,99.41,N/A,N/A,ok,
dfdc_test_000215,DFDC-DFDC_Fake,1,Xception,visual,0.4843,probability,101.76,N/A,N/A,ok,
dfdc_test_000216,DFDC-DFDC_Fake,1,Xception,visual,0.2831,probability,116.14,N/A,N/A,ok,
dfdc_test_000217,DFDC-DFDC_Fake,1,Xception,visual,0.5578,probability,100.37,N/A,N/A,ok,
dfdc_test_000218,DFDC-DFDC_Fake,1,Xception,visual,0.356,probability,132.5,N/A,N/A,ok,
dfdc_test_000219,DFDC-DFDC_Fake,1,Xception,visual,0.475,probability,120.18,N/A,N/A,ok,
dfdc_test_000220,DFDC-DFDC_Fake,1,Xception,visual,0.4832,probability,98.84,N/A,N/A,ok,
dfdc_test_000221,DFDC-DFDC_Fake,1,Xception,visual,0.2622,probability,124.16,N/A,N/A,ok,
dfdc_test_000222,DFDC-DFDC_Fake,1,Xception,visual,0.9356,probability,114.99,N/A,N/A,ok,
dfdc_test_000223,DFDC-DFDC_Fake,1,Xception,visual,0.4917,probability,122.95,N/A,N/A,ok,
dfdc_test_000224,DFDC-DFDC_Fake,1,Xception,visual,0.2852,probability,119.45,N/A,N/A,ok,
dfdc_test_000225,DFDC-DFDC_Fake,1,Xception,visual,0.5661,probability,124.74,N/A,N/A,ok,
dfdc_test_000226,DFDC-DFDC_Fake,1,Xception,visual,0.4265,probability,122.9,N/A,N/A,ok,
dfdc_test_000227,DFDC-DFDC_Fake,1,Xception,visual,0.2064,probability,113.5,N/A,N/A,ok,
dfdc_test_000228,DFDC-DFDC_Fake,1,Xception,visual,0.7079,probability,119.36,N/A,N/A,ok,
dfdc_test_000229,DFDC-DFDC_Fake,1,Xception,visual,0.4136,probability,137.73,N/A,N/A,ok,
dfdc_test_000230,DFDC-DFDC_Fake,1,Xception,visual,0.3384,probability,127.37,N/A,N/A,ok,
dfdc_test_000231,DFDC-DFDC_Fake,1,Xception,visual,0.7301,probability,114.84,N/A,N/A,ok,
dfdc_test_000232,DFDC-DFDC_Fake,1,Xception,visual,0.2532,probability,115.47,N/A,N/A,ok,
dfdc_test_000233,DFDC-DFDC_Fake,1,Xception,visual,0.4128,probability,124.69,N/A,N/A,ok,
dfdc_test_000234,DFDC-DFDC_Fake,1,Xception,visual,0.3996,probability,122.42,N/A,N/A,ok,
dfdc_test_000235,DFDC-DFDC_Fake,1,Xception,visual,0.9715,probability,128.78,N/A,N/A,ok,
dfdc_test_000236,DFDC-DFDC_Fake,1,Xception,visual,0.7827,probability,129.48,N/A,N/A,ok,
dfdc_test_000237,DFDC-DFDC_Fake,1,Xception,visual,0.7759,probability,127.11,N/A,N/A,ok,
dfdc_test_000238,DFDC-DFDC_Fake,1,Xception,visual,0.8863,probability,131.89,N/A,N/A,ok,
dfdc_test_000239,DFDC-DFDC_Fake,1,Xception,visual,0.4892,probability,127.64,N/A,N/A,ok,
dfdc_test_000240,DFDC-DFDC_Fake,1,Xception,visual,0.7122,probability,99.4,N/A,N/A,ok,
dfdc_test_000241,DFDC-DFDC_Fake,1,Xception,visual,0.4602,probability,97.88,N/A,N/A,ok,
dfdc_test_000242,DFDC-DFDC_Fake,1,Xception,visual,0.6687,probability,119.24,N/A,N/A,ok,
