sample_id,dataset,label,detector_name,modality,fake_score,score_type,inference_time_ms,window_start_sec,window_end_sec,status,error_message
celeb_test_real_045,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2687,probability,104.79,N/A,N/A,ok,
celeb_test_real_046,Celeb-DF-v2-Test-Real,0,UCF,visual,0.6892,probability,105.5,N/A,N/A,ok,
celeb_test_real_047,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3944,probability,139.85,N/A,N/A,ok,
celeb_test_real_048,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4348,probability,110.88,N/A,N/A,ok,
celeb_test_real_049,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0362,probability,128.86,N/A,N/A,ok,
celeb_test_real_050,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0945,probability,120.59,N/A,N/A,ok,
celeb_test_real_051,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2366,probability,115.43,N/A,N/A,ok,
celeb_test_real_052,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5057,probability,111.14,N/A,N/A,ok,
celeb_test_real_053,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2608,probability,140.0,N/A,N/A,ok,
celeb_test_real_054,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4459,probability,123.91,N/A,N/A,ok,
celeb_test_real_055,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2625,probability,114.59,N/A,N/A,ok,
celeb_test_real_056,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3041,probability,108.32,N/A,N/A,ok,
celeb_test_real_057,Celeb-DF-v2-Test-Real,0,UCF,visual,0.174,probability,139.08,N/A,N/A,ok,
celeb_test_real_058,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4854,probability,115.38,N/A,N/A,ok,
celeb_test_real_059,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5082,probability,136.52,N/A,N/A,ok,
celeb_test_real_060,Celeb-DF-v2-Test-Real,0,UCF,visual,0.043,probability,137.66,N/A,N/A,ok,
celeb_test_real_061,Celeb-DF-v2-Test-Real,0,UCF,visual,0.6999,probability,123.05,N/A,N/A,ok,
celeb_test_real_062,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0903,probability,130.18,N/A,N/A,ok,
celeb_test_real_063,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1189,probability,126.7,N/A,N/A,ok,
celeb_test_real_064,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1434,probability,135.88,N/A,N/A,ok,
celeb_test_real_065,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1144,probability,118.51,N/A,N/A,ok,
celeb_test_real_066,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3404,probability,114.16,N/A,N/A,ok,
celeb_test_real_067,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0164,probability,117.94,N/A,N/A,ok,
celeb_test_real_068,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0748,probability,113.85,N/A,N/A,ok,
celeb_test_real_069,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1126,probability,120.34,N/A,N/A,ok,
celeb_test_real_070,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4038,probability,127.95,N/A,N/A,ok,
celeb_test_real_071,Celeb-DF-v2-Test-Real,0,UCF,visual,0.9074,probability,117.14,N/A,N/A,ok,
celeb_test_real_072,Celeb-DF-v2-Test-Real,0,UCF,visual,0.584,probability,114.3,N/A,N/A,ok,
celeb_test_real_073,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2267,probability,139.35,N/A,N/A,ok,
celeb_test_real_074,Celeb-DF-v2-Test-Real,0,UCF,visual,0.6877,probability,102.52,N/A,N/A,ok,
celeb_test_real_075,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0996,probability,106.71,N/A,N/A,ok,
celeb_test_real_076,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1327,probability,91.4,N/A,N/A,ok,
celeb_test_real_077,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1938,probability,100.16,N/A,N/A,ok,
celeb_test_real_078,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3394,probability,103.46,N/A,N/A,ok,
celeb_test_real_079,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3139,probability,97.8,N/A,N/A,ok,
celeb_test_real_080,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2334,probability,104.66,N/A,N/A,ok,
celeb_test_real_081,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3866,probability,102.47,N/A,N/A,ok,
celeb_test_real_082,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4124,probability,125.74,N/A,N/A,ok,
celeb_test_real_083,Celeb-DF-v2-Test-Real,0,UCF,visual,0.095,probability,108.67,N/A,N/A,ok,
celeb_test_real_084,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5478,probability,105.74,N/A,N/A,ok,
celeb_test_real_085,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3739,probability,119.05,N/A,N/A,ok,
celeb_test_real_086,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3924,probability,117.61,N/A,N/A,ok,
celeb_test_real_087,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2184,probability,114.16,N/A,N/A,ok,
celeb_test_real_088,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5561,probability,129.04,N/A,N/A,ok,
celeb_test_real_089,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4663,probability,113.75,N/A,N/A,ok,
celeb_test_real_090,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3085,probability,123.62,N/A,N/A,ok,
celeb_test_real_091,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5626,probability,131.34,N/A,N/A,ok,
celeb_test_real_092,Celeb-DF-v2-Test-Real,0,UCF,visual,0.0765,probability,101.25,N/A,N/A,ok,
celeb_test_real_093,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4294,probability,120.42,N/A,N/A,ok,
celeb_test_real_094,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5881,probability,116.47,N/A,N/A,ok,
celeb_test_real_095,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4988,probability,131.9,N/A,N/A,ok,
celeb_test_real_096,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1188,probability,133.0,N/A,N/A,ok,
celeb_test_real_097,Celeb-DF-v2-Test-Real,0,UCF,visual,0.3866,probability,118.41,N/A,N/A,ok,
celeb_test_real_098,Celeb-DF-v2-Test-Real,0,UCF,visual,0.5285,probability,110.32,N/A,N/A,ok,
celeb_test_real_099,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1526,probability,109.27,N/A,N/A,ok,
celeb_test_real_100,Celeb-DF-v2-Test-Real,0,UCF,visual,0.2841,probability,132.12,N/A,N/A,ok,
celeb_test_real_101,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1479,probability,148.26,N/A,N/A,ok,
celeb_test_real_102,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4994,probability,94.06,N/A,N/A,ok,
celeb_test_real_103,Celeb-DF-v2-Test-Real,0,UCF,visual,0.7173,probability,93.06,N/A,N/A,ok,
celeb_test_real_104,Celeb-DF-v2-Test-Real,0,UCF,visual,0.7287,probability,120.07,N/A,N/A,ok,
celeb_test_real_105,Celeb-DF-v2-Test-Real,0,UCF,visual,0.1439,probability,108.39,N/A,N/A,ok,
celeb_test_real_106,Celeb-DF-v2-Test-Real,0,UCF,visual,0.4881,probability,106.53,N/A,N/A,ok,
celeb_test_real_107,Celeb-DF-v2-Test-Real,0,UCF,visual,0.294,probability,107.33,N/A,N/A,ok,
celeb_test_fake_000,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9634,probability,105.74,N/A,N/A,ok,
celeb_test_fake_001,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5276,probability,137.05,N/A,N/A,ok,
celeb_test_fake_002,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8624,probability,117.19,N/A,N/A,ok,
celeb_test_fake_003,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9186,probability,86.65,N/A,N/A,ok,
celeb_test_fake_004,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5242,probability,97.59,N/A,N/A,ok,
celeb_test_fake_005,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7349,probability,103.19,N/A,N/A,ok,
celeb_test_fake_006,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.831,probability,149.46,N/A,N/A,ok,
celeb_test_fake_007,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8303,probability,101.41,N/A,N/A,ok,
celeb_test_fake_008,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6446,probability,121.96,N/A,N/A,ok,
celeb_test_fake_009,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9272,probability,101.98,N/A,N/A,ok,
celeb_test_fake_010,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7355,probability,128.07,N/A,N/A,ok,
celeb_test_fake_011,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8026,probability,94.66,N/A,N/A,ok,
celeb_test_fake_012,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8909,probability,113.13,N/A,N/A,ok,
celeb_test_fake_013,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9155,probability,165.26,N/A,N/A,ok,
celeb_test_fake_014,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8111,probability,114.23,N/A,N/A,ok,
celeb_test_fake_015,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2668,probability,103.44,N/A,N/A,ok,
celeb_test_fake_016,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9484,probability,102.58,N/A,N/A,ok,
celeb_test_fake_017,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4977,probability,106.22,N/A,N/A,ok,
celeb_test_fake_018,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.557,probability,98.46,N/A,N/A,ok,
celeb_test_fake_019,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5811,probability,102.24,N/A,N/A,ok,
celeb_test_fake_020,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5167,probability,121.24,N/A,N/A,ok,
celeb_test_fake_021,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4058,probability,126.03,N/A,N/A,ok,
celeb_test_fake_022,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7963,probability,145.72,N/A,N/A,ok,
celeb_test_fake_023,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8343,probability,130.08,N/A,N/A,ok,
celeb_test_fake_024,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5437,probability,103.27,N/A,N/A,ok,
celeb_test_fake_025,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7426,probability,131.27,N/A,N/A,ok,
celeb_test_fake_026,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4312,probability,118.53,N/A,N/A,ok,
celeb_test_fake_027,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3008,probability,132.87,N/A,N/A,ok,
celeb_test_fake_028,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.524,probability,92.07,N/A,N/A,ok,
celeb_test_fake_029,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4013,probability,133.11,N/A,N/A,ok,
celeb_test_fake_030,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2576,probability,176.97,N/A,N/A,ok,
celeb_test_fake_031,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.745,probability,126.69,N/A,N/A,ok,
celeb_test_fake_032,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7657,probability,114.62,N/A,N/A,ok,
celeb_test_fake_033,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3113,probability,89.17,N/A,N/A,ok,
celeb_test_fake_034,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3516,probability,90.89,N/A,N/A,ok,
celeb_test_fake_035,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4509,probability,107.96,N/A,N/A,ok,
celeb_test_fake_036,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.0993,probability,108.38,N/A,N/A,ok,
celeb_test_fake_037,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.0989,probability,111.43,N/A,N/A,ok,
celeb_test_fake_038,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6671,probability,137.84,N/A,N/A,ok,
celeb_test_fake_039,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.1555,probability,130.01,N/A,N/A,ok,
celeb_test_fake_040,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4922,probability,131.68,N/A,N/A,ok,
celeb_test_fake_041,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3598,probability,114.04,N/A,N/A,ok,
celeb_test_fake_042,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.37,probability,140.54,N/A,N/A,ok,
celeb_test_fake_043,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.0814,probability,116.18,N/A,N/A,ok,
celeb_test_fake_044,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.1524,probability,105.62,N/A,N/A,ok,
celeb_test_fake_045,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7092,probability,123.59,N/A,N/A,ok,
celeb_test_fake_046,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7712,probability,168.15,N/A,N/A,ok,
celeb_test_fake_047,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4672,probability,131.27,N/A,N/A,ok,
celeb_test_fake_048,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2411,probability,159.82,N/A,N/A,ok,
celeb_test_fake_049,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2936,probability,163.09,N/A,N/A,ok,
celeb_test_fake_050,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6516,probability,135.57,N/A,N/A,ok,
celeb_test_fake_051,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.385,probability,136.99,N/A,N/A,ok,
celeb_test_fake_052,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.856,probability,149.91,N/A,N/A,ok,
celeb_test_fake_053,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4576,probability,139.69,N/A,N/A,ok,
celeb_test_fake_054,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3518,probability,132.62,N/A,N/A,ok,
celeb_test_fake_055,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5701,probability,137.52,N/A,N/A,ok,
celeb_test_fake_056,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4416,probability,151.98,N/A,N/A,ok,
celeb_test_fake_057,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5346,probability,120.05,N/A,N/A,ok,
celeb_test_fake_058,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6976,probability,124.12,N/A,N/A,ok,
celeb_test_fake_059,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3325,probability,157.28,N/A,N/A,ok,
celeb_test_fake_060,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9563,probability,169.74,N/A,N/A,ok,
celeb_test_fake_061,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7497,probability,139.73,N/A,N/A,ok,
celeb_test_fake_062,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8451,probability,135.69,N/A,N/A,ok,
celeb_test_fake_063,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6141,probability,126.25,N/A,N/A,ok,
celeb_test_fake_064,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6146,probability,197.05,N/A,N/A,ok,
celeb_test_fake_065,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4059,probability,160.37,N/A,N/A,ok,
celeb_test_fake_066,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5895,probability,147.69,N/A,N/A,ok,
celeb_test_fake_067,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7998,probability,154.08,N/A,N/A,ok,
celeb_test_fake_068,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9253,probability,150.94,N/A,N/A,ok,
celeb_test_fake_069,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4812,probability,184.77,N/A,N/A,ok,
celeb_test_fake_070,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.063,probability,146.54,N/A,N/A,ok,
celeb_test_fake_071,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.8394,probability,184.49,N/A,N/A,ok,
celeb_test_fake_072,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.0422,probability,176.97,N/A,N/A,ok,
celeb_test_fake_073,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.906,probability,145.43,N/A,N/A,ok,
celeb_test_fake_074,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3877,probability,216.72,N/A,N/A,ok,
celeb_test_fake_075,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3224,probability,119.22,N/A,N/A,ok,
celeb_test_fake_076,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4797,probability,161.65,N/A,N/A,ok,
celeb_test_fake_077,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6821,probability,207.49,N/A,N/A,ok,
celeb_test_fake_078,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9251,probability,182.67,N/A,N/A,ok,
celeb_test_fake_079,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7664,probability,191.97,N/A,N/A,ok,
celeb_test_fake_080,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9047,probability,134.51,N/A,N/A,ok,
celeb_test_fake_081,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7151,probability,198.09,N/A,N/A,ok,
celeb_test_fake_082,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4371,probability,164.7,N/A,N/A,ok,
celeb_test_fake_083,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5779,probability,200.57,N/A,N/A,ok,
celeb_test_fake_084,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7322,probability,108.41,N/A,N/A,ok,
celeb_test_fake_085,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7369,probability,142.33,N/A,N/A,ok,
celeb_test_fake_086,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2476,probability,156.38,N/A,N/A,ok,
celeb_test_fake_087,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7311,probability,152.78,N/A,N/A,ok,
celeb_test_fake_088,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3328,probability,206.44,N/A,N/A,ok,
celeb_test_fake_089,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.1944,probability,164.03,N/A,N/A,ok,
celeb_test_fake_090,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7386,probability,155.0,N/A,N/A,ok,
celeb_test_fake_091,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5975,probability,144.73,N/A,N/A,ok,
celeb_test_fake_092,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4608,probability,171.61,N/A,N/A,ok,
celeb_test_fake_093,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6432,probability,129.79,N/A,N/A,ok,
celeb_test_fake_094,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.1934,probability,121.48,N/A,N/A,ok,
celeb_test_fake_095,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2277,probability,131.68,N/A,N/A,ok,
celeb_test_fake_096,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7621,probability,146.27,N/A,N/A,ok,
celeb_test_fake_097,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3953,probability,126.98,N/A,N/A,ok,
celeb_test_fake_098,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2486,probability,164.21,N/A,N/A,ok,
celeb_test_fake_099,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.362,probability,145.53,N/A,N/A,ok,
celeb_test_fake_100,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.3754,probability,140.14,N/A,N/A,ok,
celeb_test_fake_101,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5319,probability,136.4,N/A,N/A,ok,
celeb_test_fake_102,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5259,probability,123.47,N/A,N/A,ok,
celeb_test_fake_103,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.7283,probability,138.33,N/A,N/A,ok,
celeb_test_fake_104,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6032,probability,122.68,N/A,N/A,ok,
celeb_test_fake_105,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.9827,probability,148.16,N/A,N/A,ok,
celeb_test_fake_106,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.1205,probability,145.3,N/A,N/A,ok,
celeb_test_fake_107,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.4707,probability,125.85,N/A,N/A,ok,
celeb_test_fake_108,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5082,probability,160.12,N/A,N/A,ok,
celeb_test_fake_109,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2181,probability,123.24,N/A,N/A,ok,
celeb_test_fake_110,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5745,probability,163.63,N/A,N/A,ok,
celeb_test_fake_111,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.6614,probability,159.6,N/A,N/A,ok,
celeb_test_fake_112,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.5014,probability,141.44,N/A,N/A,ok,
celeb_test_fake_113,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2712,probability,171.43,N/A,N/A,ok,
celeb_test_fake_114,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.203,probability,151.7,N/A,N/A,ok,
celeb_test_fake_115,Celeb-DF-v2-Test-Synthesis,1,UCF,visual,0.2782,probability,163.2,N/A,N/A,ok,
