sample_id,dataset,label,detector_name,modality,fake_score,score_type,inference_time_ms,window_start_sec,window_end_sec,status,error_message
dfdc_test_000043,DFDC-DFDC_Fake,1,UCF,visual,0.3327,probability,179.89,N/A,N/A,ok,
dfdc_test_000044,DFDC-DFDC_Fake,1,UCF,visual,0.2471,probability,179.13,N/A,N/A,ok,
dfdc_test_000045,DFDC-DFDC_Fake,1,UCF,visual,0.5631,probability,183.83,N/A,N/A,ok,
dfdc_test_000046,DFDC-DFDC_Fake,1,UCF,visual,0.9951,probability,198.26,N/A,N/A,ok,
dfdc_test_000047,DFDC-DFDC_Fake,1,UCF,visual,0.5217,probability,201.72,N/A,N/A,ok,
dfdc_test_000048,DFDC-DFDC_Fake,1,UCF,visual,0.4977,probability,195.75,N/A,N/A,ok,
dfdc_test_000049,DFDC-DFDC_Fake,1,UCF,visual,0.7857,probability,183.29,N/A,N/A,ok,
dfdc_test_000050,DFDC-DFDC_Fake,1,UCF,visual,0.3373,probability,198.59,N/A,N/A,ok,
dfdc_test_000051,DFDC-DFDC_Fake,1,UCF,visual,0.2949,probability,188.1,N/A,N/A,ok,
dfdc_test_000052,DFDC-DFDC_Fake,1,UCF,visual,0.2677,probability,170.22,N/A,N/A,ok,
dfdc_test_000053,DFDC-DFDC_Fake,1,UCF,visual,0.6558,probability,158.83,N/A,N/A,ok,
dfdc_test_000054,DFDC-DFDC_Fake,1,UCF,visual,0.0866,probability,171.16,N/A,N/A,ok,
dfdc_test_000055,DFDC-DFDC_Fake,1,UCF,visual,0.9726,probability,179.4,N/A,N/A,ok,
dfdc_test_000056,DFDC-DFDC_Fake,1,UCF,visual,0.207,probability,191.08,N/A,N/A,ok,
dfdc_test_000057,DFDC-DFDC_Fake,1,UCF,visual,0.9895,probability,158.4,N/A,N/A,ok,
dfdc_test_000058,DFDC-DFDC_Fake,1,UCF,visual,0.8958,probability,140.38,N/A,N/A,ok,
dfdc_test_000059,DFDC-DFDC_Fake,1,UCF,visual,0.7614,probability,154.92,N/A,N/A,ok,
dfdc_test_000060,DFDC-DFDC_Fake,1,UCF,visual,0.3008,probability,165.72,N/A,N/A,ok,
dfdc_test_000061,DFDC-DFDC_Fake,1,UCF,visual,0.9974,probability,156.77,N/A,N/A,ok,
dfdc_test_000062,DFDC-DFDC_Fake,1,UCF,visual,0.5472,probability,149.77,N/A,N/A,ok,
dfdc_test_000063,DFDC-DFDC_Fake,1,UCF,visual,0.9552,probability,172.45,N/A,N/A,ok,
dfdc_test_000064,DFDC-DFDC_Fake,1,UCF,visual,0.9328,probability,195.34,N/A,N/A,ok,
dfdc_test_000065,DFDC-DFDC_Fake,1,UCF,visual,0.882,probability,175.24,N/A,N/A,ok,
dfdc_test_000066,DFDC-DFDC_Fake,1,UCF,visual,0.9361,probability,159.08,N/A,N/A,ok,
dfdc_test_000067,DFDC-DFDC_Fake,1,UCF,visual,0.6267,probability,181.36,N/A,N/A,ok,
dfdc_test_000068,DFDC-DFDC_Fake,1,UCF,visual,0.5659,probability,186.99,N/A,N/A,ok,
dfdc_test_000069,DFDC-DFDC_Fake,1,UCF,visual,0.752,probability,202.58,N/A,N/A,ok,
dfdc_test_000070,DFDC-DFDC_Fake,1,UCF,visual,0.8925,probability,189.77,N/A,N/A,ok,
dfdc_test_000071,DFDC-DFDC_Fake,1,UCF,visual,0.9646,probability,183.07,N/A,N/A,ok,
dfdc_test_000072,DFDC-DFDC_Fake,1,UCF,visual,0.9806,probability,187.77,N/A,N/A,ok,
dfdc_test_000073,DFDC-DFDC_Fake,1,UCF,visual,0.8572,probability,189.65,N/A,N/A,ok,
dfdc_test_000074,DFDC-DFDC_Fake,1,UCF,visual,0.847,probability,185.37,N/A,N/A,ok,
dfdc_test_000075,DFDC-DFDC_Fake,1,UCF,visual,0.9023,probability,188.77,N/A,N/A,ok,
dfdc_test_000076,DFDC-DFDC_Fake,1,UCF,visual,0.2372,probability,175.76,N/A,N/A,ok,
dfdc_test_000077,DFDC-DFDC_Fake,1,UCF,visual,0.4633,probability,167.39,N/A,N/A,ok,
dfdc_test_000078,DFDC-DFDC_Fake,1,UCF,visual,0.1823,probability,168.37,N/A,N/A,ok,
dfdc_test_000079,DFDC-DFDC_Fake,1,UCF,visual,0.4007,probability,175.82,N/A,N/A,ok,
dfdc_test_000080,DFDC-DFDC_Fake,1,UCF,visual,0.7079,probability,177.54,N/A,N/A,ok,
dfdc_test_000081,DFDC-DFDC_Fake,1,UCF,visual,0.8598,probability,185.17,N/A,N/A,ok,
dfdc_test_000082,DFDC-DFDC_Fake,1,UCF,visual,0.8928,probability,188.66,N/A,N/A,ok,
dfdc_test_000083,DFDC-DFDC_Fake,1,UCF,visual,0.8166,probability,188.15,N/A,N/A,ok,
dfdc_test_000084,DFDC-DFDC_Fake,1,UCF,visual,0.9611,probability,180.08,N/A,N/A,ok,
dfdc_test_000085,DFDC-DFDC_Fake,1,UCF,visual,0.2391,probability,183.18,N/A,N/A,ok,
dfdc_test_000086,DFDC-DFDC_Fake,1,UCF,visual,0.9675,probability,204.46,N/A,N/A,ok,
dfdc_test_000087,DFDC-DFDC_Fake,1,UCF,visual,0.6931,probability,203.27,N/A,N/A,ok,
dfdc_test_000088,DFDC-DFDC_Fake,1,UCF,visual,0.9773,probability,183.54,N/A,N/A,ok,
dfdc_test_000089,DFDC-DFDC_Fake,1,UCF,visual,0.902,probability,203.6,N/A,N/A,ok,
dfdc_test_000090,DFDC-DFDC_Fake,1,UCF,visual,0.0303,probability,187.21,N/A,N/A,ok,
dfdc_test_000091,DFDC-DFDC_Fake,1,UCF,visual,0.6913,probability,202.4,N/A,N/A,ok,
dfdc_test_000092,DFDC-DFDC_Fake,1,UCF,visual,0.9922,probability,203.83,N/A,N/A,ok,
dfdc_test_000093,DFDC-DFDC_Fake,1,UCF,visual,0.4951,probability,195.42,N/A,N/A,ok,
dfdc_test_000094,DFDC-DFDC_Fake,1,UCF,visual,0.9408,probability,195.17,N/A,N/A,ok,
dfdc_test_000095,DFDC-DFDC_Fake,1,UCF,visual,0.9088,probability,192.64,N/A,N/A,ok,
dfdc_test_000096,DFDC-DFDC_Fake,1,UCF,visual,0.2648,probability,181.99,N/A,N/A,ok,
dfdc_test_000097,DFDC-DFDC_Fake,1,UCF,visual,0.9968,probability,182.92,N/A,N/A,ok,
dfdc_test_000098,DFDC-DFDC_Fake,1,UCF,visual,0.5727,probability,185.2,N/A,N/A,ok,
dfdc_test_000099,DFDC-DFDC_Fake,1,UCF,visual,0.3239,probability,188.48,N/A,N/A,ok,
dfdc_test_000100,DFDC-DFDC_Fake,1,UCF,visual,0.4256,probability,194.11,N/A,N/A,ok,
dfdc_test_000101,DFDC-DFDC_Fake,1,UCF,visual,0.9264,probability,187.07,N/A,N/A,ok,
dfdc_test_000102,DFDC-DFDC_Fake,1,UCF,visual,0.3197,probability,197.56,N/A,N/A,ok,
dfdc_test_000103,DFDC-DFDC_Fake,1,UCF,visual,0.6531,probability,181.31,N/A,N/A,ok,
dfdc_test_000104,DFDC-DFDC_Fake,1,UCF,visual,0.3277,probability,179.29,N/A,N/A,ok,
dfdc_test_000105,DFDC-DFDC_Fake,1,UCF,visual,0.0595,probability,162.11,N/A,N/A,ok,
dfdc_test_000106,DFDC-DFDC_Fake,1,UCF,visual,0.8605,probability,207.11,N/A,N/A,ok,
dfdc_test_000107,DFDC-DFDC_Fake,1,UCF,visual,0.2086,probability,185.7,N/A,N/A,ok,
dfdc_test_000108,DFDC-DFDC_Fake,1,UCF,visual,0.9922,probability,197.93,N/A,N/A,ok,
dfdc_test_000109,DFDC-DFDC_Fake,1,UCF,visual,0.5254,probability,204.33,N/A,N/A,ok,
dfdc_test_000110,DFDC-DFDC_Fake,1,UCF,visual,0.554,probability,202.17,N/A,N/A,ok,
dfdc_test_000111,DFDC-DFDC_Fake,1,UCF,visual,0.5729,probability,208.51,N/A,N/A,ok,
dfdc_test_000112,DFDC-DFDC_Fake,1,UCF,visual,0.6546,probability,221.51,N/A,N/A,ok,
dfdc_test_000113,DFDC-DFDC_Fake,1,UCF,visual,0.4625,probability,221.58,N/A,N/A,ok,
dfdc_test_000114,DFDC-DFDC_Fake,1,UCF,visual,0.8302,probability,202.79,N/A,N/A,ok,
dfdc_test_000115,DFDC-DFDC_Fake,1,UCF,visual,0.9795,probability,229.89,N/A,N/A,ok,
dfdc_test_000116,DFDC-DFDC_Fake,1,UCF,visual,0.9929,probability,207.86,N/A,N/A,ok,
dfdc_test_000117,DFDC-DFDC_Fake,1,UCF,visual,0.6739,probability,213.97,N/A,N/A,ok,
dfdc_test_000118,DFDC-DFDC_Fake,1,UCF,visual,0.9189,probability,229.41,N/A,N/A,ok,
dfdc_test_000119,DFDC-DFDC_Fake,1,UCF,visual,0.3401,probability,227.54,N/A,N/A,ok,
dfdc_test_000120,DFDC-DFDC_Fake,1,UCF,visual,0.797,probability,206.92,N/A,N/A,ok,
dfdc_test_000121,DFDC-DFDC_Fake,1,UCF,visual,0.1053,probability,215.97,N/A,N/A,ok,
dfdc_test_000122,DFDC-DFDC_Fake,1,UCF,visual,0.9041,probability,216.0,N/A,N/A,ok,
dfdc_test_000123,DFDC-DFDC_Fake,1,UCF,visual,0.1533,probability,218.27,N/A,N/A,ok,
dfdc_test_000124,DFDC-DFDC_Fake,1,UCF,visual,0.7946,probability,205.71,N/A,N/A,ok,
dfdc_test_000125,DFDC-DFDC_Fake,1,UCF,visual,0.0428,probability,201.11,N/A,N/A,ok,
dfdc_test_000126,DFDC-DFDC_Fake,1,UCF,visual,0.9851,probability,215.31,N/A,N/A,ok,
dfdc_test_000127,DFDC-DFDC_Fake,1,UCF,visual,0.4341,probability,212.47,N/A,N/A,ok,
dfdc_test_000128,DFDC-DFDC_Fake,1,UCF,visual,0.1554,probability,215.37,N/A,N/A,ok,
dfdc_test_000129,DFDC-DFDC_Fake,1,UCF,visual,0.9967,probability,226.8,N/A,N/A,ok,
dfdc_test_000130,DFDC-DFDC_Fake,1,UCF,visual,0.7617,probability,197.47,N/A,N/A,ok,
dfdc_test_000131,DFDC-DFDC_Fake,1,UCF,visual,0.9533,probability,235.46,N/A,N/A,ok,
dfdc_test_000132,DFDC-DFDC_Fake,1,UCF,visual,0.9972,probability,212.6,N/A,N/A,ok,
dfdc_test_000133,DFDC-DFDC_Fake,1,UCF,visual,0.9928,probability,211.23,N/A,N/A,ok,
dfdc_test_000134,DFDC-DFDC_Fake,1,UCF,visual,0.994,probability,192.75,N/A,N/A,ok,
dfdc_test_000135,DFDC-DFDC_Fake,1,UCF,visual,0.729,probability,222.25,N/A,N/A,ok,
dfdc_test_000136,DFDC-DFDC_Fake,1,UCF,visual,0.7403,probability,225.45,N/A,N/A,ok,
dfdc_test_000137,DFDC-DFDC_Fake,1,UCF,visual,0.9535,probability,185.61,N/A,N/A,ok,
dfdc_test_000138,DFDC-DFDC_Fake,1,UCF,visual,0.4918,probability,199.03,N/A,N/A,ok,
dfdc_test_000139,DFDC-DFDC_Fake,1,UCF,visual,0.9096,probability,214.49,N/A,N/A,ok,
dfdc_test_000140,DFDC-DFDC_Fake,1,UCF,visual,0.9927,probability,205.9,N/A,N/A,ok,
dfdc_test_000141,DFDC-DFDC_Fake,1,UCF,visual,0.9664,probability,211.37,N/A,N/A,ok,
dfdc_test_000142,DFDC-DFDC_Fake,1,UCF,visual,0.6849,probability,224.12,N/A,N/A,ok,
dfdc_test_000143,DFDC-DFDC_Fake,1,UCF,visual,0.5568,probability,210.15,N/A,N/A,ok,
dfdc_test_000144,DFDC-DFDC_Fake,1,UCF,visual,0.1421,probability,195.04,N/A,N/A,ok,
dfdc_test_000145,DFDC-DFDC_Fake,1,UCF,visual,0.9478,probability,198.57,N/A,N/A,ok,
dfdc_test_000146,DFDC-DFDC_Fake,1,UCF,visual,0.9936,probability,234.92,N/A,N/A,ok,
dfdc_test_000147,DFDC-DFDC_Fake,1,UCF,visual,0.6506,probability,214.05,N/A,N/A,ok,
dfdc_test_000148,DFDC-DFDC_Fake,1,UCF,visual,0.4381,probability,236.82,N/A,N/A,ok,
dfdc_test_000149,DFDC-DFDC_Fake,1,UCF,visual,0.3911,probability,232.73,N/A,N/A,ok,
dfdc_test_000150,DFDC-DFDC_Fake,1,UCF,visual,0.8384,probability,205.95,N/A,N/A,ok,
dfdc_test_000151,DFDC-DFDC_Fake,1,UCF,visual,0.4931,probability,196.77,N/A,N/A,ok,
dfdc_test_000152,DFDC-DFDC_Fake,1,UCF,visual,0.9872,probability,212.92,N/A,N/A,ok,
dfdc_test_000153,DFDC-DFDC_Fake,1,UCF,visual,0.7361,probability,199.79,N/A,N/A,ok,
dfdc_test_000154,DFDC-DFDC_Fake,1,UCF,visual,0.1529,probability,214.52,N/A,N/A,ok,
dfdc_test_000155,DFDC-DFDC_Fake,1,UCF,visual,0.1406,probability,216.49,N/A,N/A,ok,
dfdc_test_000156,DFDC-DFDC_Fake,1,UCF,visual,0.367,probability,252.22,N/A,N/A,ok,
dfdc_test_000157,DFDC-DFDC_Fake,1,UCF,visual,0.9922,probability,221.9,N/A,N/A,ok,
dfdc_test_000158,DFDC-DFDC_Fake,1,UCF,visual,0.4537,probability,224.69,N/A,N/A,ok,
dfdc_test_000159,DFDC-DFDC_Fake,1,UCF,visual,0.0133,probability,216.39,N/A,N/A,ok,
dfdc_test_000160,DFDC-DFDC_Fake,1,UCF,visual,0.6721,probability,207.7,N/A,N/A,ok,
dfdc_test_000161,DFDC-DFDC_Fake,1,UCF,visual,0.0508,probability,216.71,N/A,N/A,ok,
dfdc_test_000162,DFDC-DFDC_Fake,1,UCF,visual,0.9579,probability,217.21,N/A,N/A,ok,
dfdc_test_000163,DFDC-DFDC_Fake,1,UCF,visual,0.4084,probability,204.34,N/A,N/A,ok,
dfdc_test_000164,DFDC-DFDC_Fake,1,UCF,visual,0.6373,probability,213.43,N/A,N/A,ok,
dfdc_test_000165,DFDC-DFDC_Fake,1,UCF,visual,0.5795,probability,215.02,N/A,N/A,ok,
dfdc_test_000166,DFDC-DFDC_Fake,1,UCF,visual,0.9384,probability,225.7,N/A,N/A,ok,
dfdc_test_000167,DFDC-DFDC_Fake,1,UCF,visual,0.9712,probability,249.17,N/A,N/A,ok,
dfdc_test_000168,DFDC-DFDC_Fake,1,UCF,visual,0.1327,probability,230.93,N/A,N/A,ok,
dfdc_test_000169,DFDC-DFDC_Fake,1,UCF,visual,0.9872,probability,214.51,N/A,N/A,ok,
dfdc_test_000170,DFDC-DFDC_Fake,1,UCF,visual,0.3042,probability,211.45,N/A,N/A,ok,
dfdc_test_000171,DFDC-DFDC_Fake,1,UCF,visual,0.4527,probability,239.88,N/A,N/A,ok,
dfdc_test_000172,DFDC-DFDC_Fake,1,UCF,visual,0.9537,probability,217.91,N/A,N/A,ok,
dfdc_test_000173,DFDC-DFDC_Fake,1,UCF,visual,0.9691,probability,214.02,N/A,N/A,ok,
dfdc_test_000174,DFDC-DFDC_Fake,1,UCF,visual,0.9557,probability,226.66,N/A,N/A,ok,
dfdc_test_000175,DFDC-DFDC_Fake,1,UCF,visual,0.1563,probability,253.83,N/A,N/A,ok,
dfdc_test_000176,DFDC-DFDC_Fake,1,UCF,visual,0.4004,probability,220.93,N/A,N/A,ok,
dfdc_test_000177,DFDC-DFDC_Fake,1,UCF,visual,0.544,probability,219.1,N/A,N/A,ok,
dfdc_test_000178,DFDC-DFDC_Fake,1,UCF,visual,0.5662,probability,230.96,N/A,N/A,ok,
dfdc_test_000179,DFDC-DFDC_Fake,1,UCF,visual,0.7337,probability,237.56,N/A,N/A,ok,
dfdc_test_000180,DFDC-DFDC_Fake,1,UCF,visual,0.493,probability,214.35,N/A,N/A,ok,
dfdc_test_000181,DFDC-DFDC_Fake,1,UCF,visual,0.9522,probability,193.9,N/A,N/A,ok,
dfdc_test_000182,DFDC-DFDC_Fake,1,UCF,visual,0.6715,probability,185.96,N/A,N/A,ok,
dfdc_test_000183,DFDC-DFDC_Fake,1,UCF,visual,0.9915,probability,185.46,N/A,N/A,ok,
dfdc_test_000184,DFDC-DFDC_Fake,1,UCF,visual,0.0235,probability,193.42,N/A,N/A,ok,
dfdc_test_000185,DFDC-DFDC_Fake,1,UCF,visual,0.982,probability,200.74,N/A,N/A,ok,
dfdc_test_000186,DFDC-DFDC_Fake,1,UCF,visual,0.974,probability,178.68,N/A,N/A,ok,
dfdc_test_000187,DFDC-DFDC_Fake,1,UCF,visual,0.5285,probability,224.49,N/A,N/A,ok,
dfdc_test_000188,DFDC-DFDC_Fake,1,UCF,visual,0.0364,probability,233.43,N/A,N/A,ok,
dfdc_test_000189,DFDC-DFDC_Fake,1,UCF,visual,0.7979,probability,247.85,N/A,N/A,ok,
dfdc_test_000190,DFDC-DFDC_Fake,1,UCF,visual,0.5416,probability,216.47,N/A,N/A,ok,
dfdc_test_000191,DFDC-DFDC_Fake,1,UCF,visual,0.7915,probability,222.25,N/A,N/A,ok,
dfdc_test_000192,DFDC-DFDC_Fake,1,UCF,visual,0.4718,probability,219.66,N/A,N/A,ok,
dfdc_test_000193,DFDC-DFDC_Fake,1,UCF,visual,0.9685,probability,214.1,N/A,N/A,ok,
dfdc_test_000194,DFDC-DFDC_Fake,1,UCF,visual,0.7843,probability,228.32,N/A,N/A,ok,
dfdc_test_000195,DFDC-DFDC_Fake,1,UCF,visual,0.9973,probability,217.71,N/A,N/A,ok,
dfdc_test_000196,DFDC-DFDC_Fake,1,UCF,visual,0.4733,probability,195.88,N/A,N/A,ok,
dfdc_test_000197,DFDC-DFDC_Fake,1,UCF,visual,0.8317,probability,197.45,N/A,N/A,ok,
dfdc_test_000198,DFDC-DFDC_Fake,1,UCF,visual,0.9261,probability,207.82,N/A,N/A,ok,
dfdc_test_000199,DFDC-DFDC_Fake,1,UCF,visual,0.9807,probability,215.18,N/A,N/A,ok,
dfdc_test_000200,DFDC-DFDC_Fake,1,UCF,visual,0.6393,probability,208.29,N/A,N/A,ok,
dfdc_test_000201,DFDC-DFDC_Fake,1,UCF,visual,0.5908,probability,220.88,N/A,N/A,ok,
dfdc_test_000202,DFDC-DFDC_Fake,1,UCF,visual,0.0121,probability,226.37,N/A,N/A,ok,
dfdc_test_000203,DFDC-DFDC_Fake,1,UCF,visual,0.3566,probability,207.97,N/A,N/A,ok,
dfdc_test_000204,DFDC-DFDC_Fake,1,UCF,visual,0.5623,probability,185.83,N/A,N/A,ok,
dfdc_test_000205,DFDC-DFDC_Fake,1,UCF,visual,0.8581,probability,225.69,N/A,N/A,ok,
dfdc_test_000206,DFDC-DFDC_Fake,1,UCF,visual,0.9933,probability,218.14,N/A,N/A,ok,
dfdc_test_000207,DFDC-DFDC_Fake,1,UCF,visual,0.8158,probability,214.2,N/A,N/A,ok,
dfdc_test_000208,DFDC-DFDC_Fake,1,UCF,visual,0.9233,probability,211.43,N/A,N/A,ok,
dfdc_test_000209,DFDC-DFDC_Fake,1,UCF,visual,0.0698,probability,207.28,N/A,N/A,ok,
dfdc_test_000210,DFDC-DFDC_Fake,1,UCF,visual,0.1891,probability,195.17,N/A,N/A,ok,
dfdc_test_000211,DFDC-DFDC_Fake,1,UCF,visual,0.6999,probability,215.37,N/A,N/A,ok,
dfdc_test_000212,DFDC-DFDC_Fake,1,UCF,visual,0.991,probability,232.49,N/A,N/A,ok,
dfdc_test_000213,DFDC-DFDC_Fake,1,UCF,visual,0.5038,probability,208.51,N/A,N/A,ok,
dfdc_test_000214,DFDC-DFDC_Fake,1,UCF,visual,0.7402,probability,216.2,N/A,N/A,ok,
dfdc_test_000215,DFDC-DFDC_Fake,1,UCF,visual,0.6706,probability,198.61,N/A,N/A,ok,
dfdc_test_000216,DFDC-DFDC_Fake,1,UCF,visual,0.046,probability,225.82,N/A,N/A,ok,
dfdc_test_000217,DFDC-DFDC_Fake,1,UCF,visual,0.7007,probability,216.55,N/A,N/A,ok,
dfdc_test_000218,DFDC-DFDC_Fake,1,UCF,visual,0.3964,probability,243.17,N/A,N/A,ok,
dfdc_test_000219,DFDC-DFDC_Fake,1,UCF,visual,0.4089,probability,196.27,N/A,N/A,ok,
dfdc_test_000220,DFDC-DFDC_Fake,1,UCF,visual,0.9117,probability,206.98,N/A,N/A,ok,
dfdc_test_000221,DFDC-DFDC_Fake,1,UCF,visual,0.2502,probability,211.57,N/A,N/A,ok,
dfdc_test_000222,DFDC-DFDC_Fake,1,UCF,visual,0.9946,probability,202.88,N/A,N/A,ok,
dfdc_test_000223,DFDC-DFDC_Fake,1,UCF,visual,0.5164,probability,222.97,N/A,N/A,ok,
dfdc_test_000224,DFDC-DFDC_Fake,1,UCF,visual,0.1641,probability,224.3,N/A,N/A,ok,
dfdc_test_000225,DFDC-DFDC_Fake,1,UCF,visual,0.6689,probability,220.11,N/A,N/A,ok,
dfdc_test_000226,DFDC-DFDC_Fake,1,UCF,visual,0.5958,probability,203.16,N/A,N/A,ok,
dfdc_test_000227,DFDC-DFDC_Fake,1,UCF,visual,0.1255,probability,204.98,N/A,N/A,ok,
dfdc_test_000228,DFDC-DFDC_Fake,1,UCF,visual,0.9515,probability,223.31,N/A,N/A,ok,
dfdc_test_000229,DFDC-DFDC_Fake,1,UCF,visual,0.2332,probability,216.41,N/A,N/A,ok,
dfdc_test_000230,DFDC-DFDC_Fake,1,UCF,visual,0.6224,probability,223.12,N/A,N/A,ok,
dfdc_test_000231,DFDC-DFDC_Fake,1,UCF,visual,0.9776,probability,221.69,N/A,N/A,ok,
dfdc_test_000232,DFDC-DFDC_Fake,1,UCF,visual,0.5895,probability,238.91,N/A,N/A,ok,
dfdc_test_000233,DFDC-DFDC_Fake,1,UCF,visual,0.3183,probability,216.13,N/A,N/A,ok,
dfdc_test_000234,DFDC-DFDC_Fake,1,UCF,visual,0.4951,probability,244.59,N/A,N/A,ok,
dfdc_test_000235,DFDC-DFDC_Fake,1,UCF,visual,0.9965,probability,210.52,N/A,N/A,ok,
dfdc_test_000236,DFDC-DFDC_Fake,1,UCF,visual,0.9128,probability,196.49,N/A,N/A,ok,
dfdc_test_000237,DFDC-DFDC_Fake,1,UCF,visual,0.9308,probability,186.16,N/A,N/A,ok,
dfdc_test_000238,DFDC-DFDC_Fake,1,UCF,visual,0.9846,probability,205.92,N/A,N/A,ok,
dfdc_test_000239,DFDC-DFDC_Fake,1,UCF,visual,0.5334,probability,182.64,N/A,N/A,ok,
dfdc_test_000240,DFDC-DFDC_Fake,1,UCF,visual,0.8429,probability,180.3,N/A,N/A,ok,
dfdc_test_000241,DFDC-DFDC_Fake,1,UCF,visual,0.4303,probability,202.72,N/A,N/A,ok,
dfdc_test_000242,DFDC-DFDC_Fake,1,UCF,visual,0.9055,probability,202.41,N/A,N/A,ok,
